id,pub.type,year,citation,chron,dsid
242,Legacy,1986,"Edwards, M.E., and L.B. Brubaker. 1986. Late Quaternary vegetation history of the Fishhook Bend area, Porcupine River, Alaska. Canadian Journal of Earth Sciences 23:1765-1773.",Radiocarbon years BP,1882
323,Legacy,1985,"Almendinger, J.C. 1985. The late-Holocene development of jack pine forests on outwash plains, north-central Minnesota. Dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Radiocarbon years BP,1891
160,Legacy,1986,"Kim, H. K. 1986. Late-glacial and Holocene environment in central Iowa: a comparative study of pollen data from four sites. Dissertation. University of Iowa, Iowa City, Iowa, USA.",Radiocarbon years BP,1897
602,Legacy,1994,"Jackson, S.T., and C.R. Givens. 1994. Late Wisconsinan vegetation and environment of the Tunica Hills Region, Louisiana/Mississippi. Quaternary Research 41:316-325.",Radiocarbon years BP,1898
602,Legacy,1994,"Jackson, S.T., and C.R. Givens. 1994. Late Wisconsinan vegetation and environment of the Tunica Hills Region, Louisiana/Mississippi. Quaternary Research 41:316-325.",Radiocarbon years BP,1899
602,Legacy,1994,"Jackson, S.T., and C.R. Givens. 1994. Late Wisconsinan vegetation and environment of the Tunica Hills Region, Louisiana/Mississippi. Quaternary Research 41:316-325.",Radiocarbon years BP,1900
574,Legacy,1996,"Singer, D.K., S.T. Jackson, B.J. Madsen, and D.A. Wilcox. 1996. Differentiating climatic and successional influences on long-term development of a marsh. Ecology 77:1765-1778.",Radiocarbon years BP,1967
574,Legacy,1996,"Singer, D.K., S.T. Jackson, B.J. Madsen, and D.A. Wilcox. 1996. Differentiating climatic and successional influences on long-term development of a marsh. Ecology 77:1765-1778.",Radiocarbon years BP,3559
367,Doctoral Dissertation,1989,"Shafer, D.S. 1989. The timing of late Quaternary monsoon precipitation maxima in the southwest United States. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA.",Calibrated radiocarbon years BP,1970
518,Legacy,1965,"Whiteside, M.C. 1965. Paleoecological studies of Potato Lake and its environs. Ecology 46:807-816.",Radiocarbon years BP,3561
518,Legacy,1965,"Whiteside, M.C. 1965. Paleoecological studies of Potato Lake and its environs. Ecology 46:807-816.",Radiocarbon years BP,3560
539,Journal Article,1979,"Bender, M.M., D.A. Baerreis, and R.A. Bryson. 1979. University of Wisconsin radiocarbon dates XVI. Radiocarbon 21(1):120-130.",Radiocarbon years BP,1972
174,Legacy,1988,"Royall, P.D. 1988. Late-Quaternary paleoecology and paleoenvironments of the Western Lowlands, southeast Missouri. Master's thesis. University of Tennessee, Knoxville, Tennessee, USA.",Radiocarbon years BP,1974
979,Legacy,2003,"Willard, D.A., T.M. Cronin, and S. Verardo. 2003. Late- Holocene climate and ecosystem history from Chesapeake Bay sediment cores, USA. The Holocene 13:201-214.",Calibrated radiocarbon years BP,1975
66,Authored Book,1973,"Miller, N.G. 1973. Late-glacial and postglacial vegetation change in southwestern New York State. Bulletin 420. New York State Museum and Science Service, The State Education Department, Albany, New York, USA.",Radiocarbon years BP,1980
979,Legacy,2003,"Willard, D.A., T.M. Cronin, and S. Verardo. 2003. Late- Holocene climate and ecosystem history from Chesapeake Bay sediment cores, USA. The Holocene 13:201-214.",Calibrated radiocarbon years BP,1982
979,Legacy,2003,"Willard, D.A., T.M. Cronin, and S. Verardo. 2003. Late- Holocene climate and ecosystem history from Chesapeake Bay sediment cores, USA. The Holocene 13:201-214.",Calibrated radiocarbon years BP,1984
642,Legacy,1980,"Ager, T.A. 1980. A 16,000 year pollen record from St. Michael Island, Norton Sound, western Alaska. Page 3 in American Quaternary Association, Sixth Biennial Meeting, Abstracts and Program, 18-20 August 1980. Institute for Quaternary Studies, University of Maine, Orono, Maine, USA.",Radiocarbon years BP,1987
171,Legacy,1987,"Shane, L.C.K. 1987. Late glacial vegetational and climatic history of the Allegheny Plateau and the Till Plains of Ohio and Indiana, U.S.A. Boreas 16:1-20.",Radiocarbon years BP,2001
126,Legacy,1969,"Craig, A.J. 1969. Vegetational history of the Shenandoah Valley, Virginia. Geological Society of America Special Paper 123:283-296.",Radiocarbon years BP,2003
88,Journal Article,1970,"Watts, W.A. 1970. The full-glacial vegetation of northwestern Georgia. Ecology 51(1):17-33. [DOI: 10.2307/1933597]",Radiocarbon years BP,2006
171,Legacy,1987,"Shane, L.C.K. 1987. Late glacial vegetational and climatic history of the Allegheny Plateau and the Till Plains of Ohio and Indiana, U.S.A. Boreas 16:1-20.",Radiocarbon years BP,2007
110,Legacy,1983,"Webb, S.L. 1983. The Holocene extension of the range of American Beech (Fagus grandifolia) into Wisconsin: paleoecological evidence for long-distance seed dispersal. Dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,2011
238,Legacy,1983,"Brubaker, L.B., H.L. Garfinkel, and M.E. Edwards. 1983. A late Wisconsin and Holocene vegetation history from the central Brooks Range: implications for Alaskan palaeoecology. Quaternary Research 20:194-214.",Radiocarbon years BP,2025
952,Legacy,1987,"Zielinski, G.A., and P.T. Davis. 1987. Late Pleistocene age of the type Temple Lake Moraine, Wind River Range, Wyoming, U.S.A. Géographie physique et Quaternaire 41:397-401.",Calibrated radiocarbon years BP,2026
123,Legacy,1981,"Kolb, C.R., and G.G. Fredlund. 1981. Palynological studies: Vacherie and Rayburn's Domes, north Louisiana salt dome basin. Top Report E530-02200-T-2, Institute for Environmental Studies, Louisiana State University, Baton Rouge, Louisiana, USA.",Radiocarbon years BP,2030
641,Legacy,1985,"Ager, T.A., and L.B. Brubaker. 1985. Quaternary palynology and vegetational history of Alaska. Pages 353-384 in V.M. Bryant, Jr. and R.G. Holloway, editors. Pollen records of late Quaternary North American sediments. American Association of Stragigraphic Palynologists Foundation, Dallas, Texas, USA.",Radiocarbon years BP,2045
238,Legacy,1983,"Brubaker, L.B., H.L. Garfinkel, and M.E. Edwards. 1983. A late Wisconsin and Holocene vegetation history from the central Brooks Range: implications for Alaskan palaeoecology. Quaternary Research 20:194-214.",Radiocarbon years BP,2047
526,Legacy,1972,"Maher, L.J. 1972. Absolute pollen diagram of Redrock Lake, Boulder County, Colorado. Quaternary Research 2:531-553.",Radiocarbon years BP,2049
243,Legacy,1985,"Edwards, M.E., P.M. Anderson, H.L. Garfinkel, and L.B. Brubaker. 1985. Late Wisconsin and Holocene vegetational history of the Upper Koyukuk region, Brooks Range, Alaska. Canadian Journal of Botany 63:616-626.",Radiocarbon years BP,2050
265,Journal Article,1966,"McAndrews, J.H. 1966. Postglacial history of prairie, savanna, and forest in northwestern Minnesota. Torrey Botanical Club Memoir 22(2):1-72.",Calendar years BP,2051
177,Legacy,1988,"Almendinger, J.E. 1988. Lake and groundwater paleohydrology: a groundwater model to explain past lake levels in west-central Minnesota. Dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,2053
980,Legacy,2000,"Baucom, P.C., J.F. Bratton, S.M. Colman, J. Friddell, and A. Rochon. 2000. Sedimentology and core descriptions, Marion-Dufresne cores MD99-2204 through - 2209, Chesapeake Bay. Pages 49-71 in T.M. Cronin, editor. Initial report on IMAGES V cruise of the Marion-Dufresne to Chesapeake Bay June 20-22, 1999. U.S. Geological Survey Open-File Report 00-306.",Calibrated radiocarbon years BP,2061
295,Legacy,1993,"Shane, L.C.K., and K.H. Anderson. 1993. Intensity, gradients and reversals in late glacial environmental change in East-Central North America. Quaternary Science Reviews 12:307-320.",Radiocarbon years BP,2063
270,Legacy,1969,"McAndrews, J.H. 1969. Paleobotany of a wild rice lake in Minnesota. Canadian Journal of Botany 47:1671-1679.",Radiocarbon years BP,3568
270,Legacy,1969,"McAndrews, J.H. 1969. Paleobotany of a wild rice lake in Minnesota. Canadian Journal of Botany 47:1671-1679.",Radiocarbon years BP,2066
43,Journal Article,1964,"Davis, M.B., and E.S. Deevey, Jr. 1964. Pollen accumulation rates: estimates from late-glacial sediment of Rogers Lake. Science 145:1293-1295.",Radiocarbon years BP,2270
207,Legacy,1966,"Watts, W.A., and H.E. Wright, Jr. 1966. Late-Wisconsin pollen and seed analysis from the Nebraska Sandhills. Ecology 47:202-210.",Radiocarbon years BP,2288
207,Legacy,1966,"Watts, W.A., and H.E. Wright, Jr. 1966. Late-Wisconsin pollen and seed analysis from the Nebraska Sandhills. Ecology 47:202-210.",Radiocarbon years BP,3583
455,Legacy,1981,"Cotter, J.F.P., and G.H. Crowl. 1981. The paleolimnology of Rose Lake, Potter Co., Pennsylvania: a comparison of palynologic and paleo-pigment studies. Pages 91-116 in R.C. Romans, editor. Geobotany II. Plenum Press, New York, New York, USA.",Radiocarbon years BP,2289
471,Legacy,1967,"Swain, F.M. 1967. Stratigraphy and biochemical paleontology of Rossburg peat (Recent), north-central Minnesota. University of Kansas, Department of Geology Special Publication 2.",Calibrated radiocarbon years BP,2290
178,Legacy,1991,"Kellogg, D.C. 1991. Prehistoric landscapes, paleoenvironments, and archaeology of Western Muscongus Bay, Maine. Dissertation. University of Maine, Orono, Maine, USA.",Radiocarbon years BP,2292
394,Edited Report,1985,"Gajewski, K., editor. 1985. Late-Holocene pollen data from lakes with varved sediments in northeastern and northcentral United States. IES Report 124, Center for Climatic Research, University of Wisconsin, Madison, Wisconsin, USA.",Varve years BP,2309
238,Legacy,1983,"Brubaker, L.B., H.L. Garfinkel, and M.E. Edwards. 1983. A late Wisconsin and Holocene vegetation history from the central Brooks Range: implications for Alaskan palaeoecology. Quaternary Research 20:194-214.",Radiocarbon years BP,2311
25,Journal Article,1969,"Waddington, J.C.B. 1969. A stratigraphic record of the pollen influx to a lake in the Big Woods of Minnesota. Geological Society of America Special Paper 123:263-282.",Calibrated radiocarbon years BP,2314
709,Legacy,1984,"Petersen, K.L. 1984. Man and environment in the Dolores River Valley, SE Colorado: some pollen evidence. American Quaternary Association, Eighth Meeting, Program and Abstracts, 13-15 August 1984, University of Colorado, Boulder, p102.",Radiocarbon years BP,3608
709,Legacy,1984,"Petersen, K.L. 1984. Man and environment in the Dolores River Valley, SE Colorado: some pollen evidence. American Quaternary Association, Eighth Meeting, Program and Abstracts, 13-15 August 1984, University of Colorado, Boulder, p102.",Radiocarbon years BP,3609
709,Legacy,1984,"Petersen, K.L. 1984. Man and environment in the Dolores River Valley, SE Colorado: some pollen evidence. American Quaternary Association, Eighth Meeting, Program and Abstracts, 13-15 August 1984, University of Colorado, Boulder, p102.",Radiocarbon years BP,2320
348,Legacy,1992,"Davis, O.K. 1992. Rapid climatic change in coastal southern California inferred from pollen analysis of San Joaquin Marsh. Quaternary Research 37:89-100.",Radiocarbon years BP,2338
636,Legacy,1984,"Markgraf, V., J.P. Bradbury, R.M. Forester, G. Singh, and R.S. Sternberg. 1984. San Agustin Plains, New Mexico: age and paleoenvironmental potential reassessed. Quaternary Research 22:336-343.",Radiocarbon years BP,2340
637,Legacy,1956,"Clisby, K.H., and F. Foreman. 1956. Pleistocene climatic changes in New Mexico. U.S.A. Veröffentlichungen des Geobotanisches Institutes Rübel der Eidgenössischen Technischen Hochschule, Stiftung Rübel, Zürich 34:22-26.",Radiocarbon years BP,3611
636,Legacy,1984,"Markgraf, V., J.P. Bradbury, R.M. Forester, G. Singh, and R.S. Sternberg. 1984. San Agustin Plains, New Mexico: age and paleoenvironmental potential reassessed. Quaternary Research 22:336-343.",Radiocarbon years BP,3612
116,Journal Article,1971,"Watts, W.A. 1971. Postglacial and interglacial vegetation history of southern Georgia and central Florida. Ecology 52(4):676-690. [DOI: 10.2307/1934159]",Radiocarbon years BP,2349
243,Legacy,1985,"Edwards, M.E., P.M. Anderson, H.L. Garfinkel, and L.B. Brubaker. 1985. Late Wisconsin and Holocene vegetational history of the Upper Koyukuk region, Brooks Range, Alaska. Canadian Journal of Botany 63:616-626.",Radiocarbon years BP,2351
487,Legacy,1961,"West, R.G. 1961. Late and postglacial vegetational history in Wisconsin, particularly changes associated with the Valders readvance. American Journal of Science 259:766-783.",Calendar years BP,3620
487,Legacy,1961,"West, R.G. 1961. Late and postglacial vegetational history in Wisconsin, particularly changes associated with the Valders readvance. American Journal of Science 259:766-783.",Calibrated radiocarbon years BP,2355
267,Legacy,1967,"McAndrews, J.H. 1967. Paleoecology of the Seminary and Mirror Pool peat deposits. Pages 253-269 in W.J. Mayer-Oakes, editor. Life, Land, and Water, Occasional Papers, Department of Anthropology, University of Manitoba 1. University of Manitoba Press, Manitoba, Canada.",Radiocarbon years BP,2366
111,Legacy,1957,"Barclay, F.H. 1957. The natural vegetation of Johnson County, Tennessee past and present. Dissertation. University of Tennessee, Knoxville, Tennessee, USA.",Radiocarbon years BP,2374
535,Legacy,1972,"Bradbury, J.P., and R.O. Megard. 1972. Stratigraphic record of pollution in Shagawa Lake, Northeastern Minnesota. Geological Society of America Bulletin 83:2639-2648.",Calibrated radiocarbon years BP,2375
204,Doctoral Dissertation,1976,"Burkart, M.R. 1976. Pollen biostratigraphy and late Quaternary vegetation history of the Bighorn Mountains, Wyoming. Doctoral dissertation. University of Iowa, Iowa City, Iowa, USA.",Radiocarbon years BP,2381
76,Journal Article,1966,"Ogden, J.G., III. 1966. Forest history of Ohio. I. Radiocarbon dates and pollen stratigraphy of Silver Lake, Logan County, Ohio. The Ohio Journal of Science 66(4):387-400.",Radiocarbon years BP,2385
8214,Journal Article,2012,"Gill, J.L., J.W. Williams, S.T. Jackson, J.P. Donnelly, and G.C. Schellinger. 2012. Climatic and megaherbivory controls on late-glacial vegetation dynamics: a new, high-resolution, multi-proxy record from Silver Lake, Ohio. Quaternary Science Reviews 34:66-80.",Calibrated radiocarbon years BP,17717
953,Journal Article,1993,"Russell, E.W.B., R.B. Davis, R.S. Anderson, T.E. Rhodes, and D.S. Anderson. 1993. Recent centuries of vegetational change in the glaciated north-eastern United States. Journal of Ecology 81(4):647-664. [DOI: 10.2307/2261663]",Calibrated radiocarbon years BP,2386
475,Master's Thesis,1982,"Alwin, B.C. 1982. Vegetation history of the Sugar Hills area, Itasca Co., Minnesota. Master's thesis. University of Minnesota, Minneapolis, Minnesota, USA.",Calendar years BP,2394
344,Legacy,1993,"Whitlock, C., and P.J. Bartlein. 1993. Spatial variations of Holocene climatic change in the Yellowstone region. Quaternary Research 39:231-238.",Calibrated radiocarbon years BP,2576
295,Legacy,1993,"Shane, L.C.K., and K.H. Anderson. 1993. Intensity, gradients and reversals in late glacial environmental change in East-Central North America. Quaternary Science Reviews 12:307-320.",Radiocarbon years BP,2578
756,Journal Article,1989,"Woods, K.D., and M.B. Davis. 1989. Paleoecology of range limits: beech in the Upper Peninsula of Michigan. Ecology 70(3):681-696.",Calibrated radiocarbon years BP,2586
947,Doctoral Dissertation,1988,"Fall, P.L. 1988. Vegetation dynamics in the southern Rocky Mountains: late Pleistocene and Holocene timberline fluctuations. Doctoral dissertation. University of Arizona, Tucson, Arizona, USA.",Calibrated radiocarbon years BP,2587
